pos,cog_axis,cog_value,unity_time,unity_state,unity_av,unity_mav,unity_lv,unity_mlv
7/7/1/7/7/7/7/7/3 3 3,X,-1.8823529411764705882352941176,0.6992188,BLOCK,0.7239565,7,0.5054706,1E+16
7/7/3/4/7/7/7/7/7 3 3,Z,2,0.5996094,BLOCK,0.724508,7,0.7059093,1E+16
7/7/3/1/7/7/7/7/7 3 3,Z,-2,0.5605469,BLOCK,0.6460243,7,0.524556,1E+16
7/7/3/7/4/7/7/7/7 3 3,X,2,0.3203125,BLOCK,0.7972119,7,0.8954133,1E+16
7/7/3/7/1/7/7/7/7 3 3,X,-2,0.5,BLOCK,0.691049,7,0.6922279,1E+16
7/7/3/7/7/4/7/7/7 3 3,Z,2,0.4199219,BLOCK,0.7147022,7,0.7731103,1E+16
7/7/3/7/7/1/7/7/7 3 3,Z,-2,0.4199219,BLOCK,0.8525249,7,0.7425384,1E+16
7/7/3/7/7/7/4/7/7 3 3,X,2,0.359375,BLOCK,0.3580989,7,0.3734019,1E+16
7/7/3/7/7/7/1/7/7 3 3,X,-2,0.4003906,BLOCK,0.4226802,7,0.6636464,1E+16
7/7/3/7/7/7/7/4/7 3 3,Z,2,0.3789063,BLOCK,0.2310276,7,0.4174662,1E+16
7/7/3/7/7/7/7/1/7 3 3,Z,-2,0.3808594,BLOCK,0.1820926,7,0.3183487,1E+16
7/6/3/7/7/7/7/7/5 3 3,Z,0.5,300.0195,TIMEOUT,0.003201324,7,0.002406494,1E+16
7/7/7/4/6/7/7/7/7 3 3,Z,2,0.6191406,BLOCK,0.8938373,7,0.5806128,1E+16
7/7/7/6/4/7/7/7/7 3 3,X,2,0.5,BLOCK,0.7294601,7,0.6204145,1E+16
7/7/7/4/5/7/7/7/7 3 3,Z,2,0.6191406,BLOCK,0.5110117,7,0.5130379,1E+16
7/7/7/6/1/7/7/7/7 3 3,X,-2,0.4804688,BLOCK,0.6229963,7,0.6180696,1E+16
7/7/7/4/3/7/7/7/7 3 3,Z,2,0.5996094,BLOCK,0.727284,7,0.5887878,1E+16
7/7/7/4/7/6/7/7/7 3 3,Z,1.8571428571428571428571428572,0.6601563,BLOCK,0.4519068,7,0.4855928,1E+16
7/7/7/6/7/4/7/7/7 3 3,Z,2,0.4394531,BLOCK,0.5575616,7,0.7371322,1E+16
7/7/7/4/7/5/7/7/7 3 3,Z,2,0.6210938,BLOCK,0.6970477,7,0.6144617,1E+16
7/7/7/6/7/1/7/7/7 3 3,Z,-2,0.3398438,BLOCK,0.737749,7,0.5255948,1E+16
7/7/7/4/7/3/7/7/7 3 3,Z,2.1428571428571428571428571428,0.4199219,BLOCK,0.3659513,7,0.5787118,1E+16
7/7/7/4/7/7/6/7/7 3 3,Z,2,0.6191406,BLOCK,0.5946207,7,0.6763907,1E+16
7/7/7/6/7/7/4/7/7 3 3,X,2,0.4003906,BLOCK,0.5012473,7,0.6856791,1E+16
7/7/7/4/7/7/5/7/7 3 3,Z,2,0.6386719,BLOCK,0.4304961,7,0.5839315,1E+16
7/7/7/6/7/7/1/7/7 3 3,X,-2,0.4003906,BLOCK,0.5485541,7,0.7161493,1E+16
7/7/7/4/7/7/3/7/7 3 3,Z,2,0.6210938,BLOCK,0.5351232,7,0.5501646,1E+16
7/7/7/4/7/7/7/6/7 3 3,Z,1.8571428571428571428571428572,0.640625,BLOCK,0.6592759,7,0.5443472,1E+16
7/7/7/6/7/7/7/4/7 3 3,Z,2,0.3808594,BLOCK,0.2262826,7,0.4082352,1E+16
7/7/7/4/7/7/7/5/7 3 3,Z,2,0.5996094,BLOCK,0.7770398,7,0.61284,1E+16
7/7/7/6/7/7/7/1/7 3 3,Z,-2,0.3613281,BLOCK,0.0912713,7,0.08220138,1E+16
7/7/7/4/7/7/7/3/7 3 3,Z,2.1428571428571428571428571428,0.5996094,BLOCK,0.505037,7,0.5675321,1E+16
7/7/7/4/7/7/7/7/6 3 3,Z,2,0.5800781,BLOCK,0.7933882,7,0.6041756,1E+16
7/7/7/4/7/7/7/7/5 3 3,Z,2,0.5800781,BLOCK,0.4832298,7,0.6592888,1E+16
7/7/7/4/7/7/7/7/3 3 3,Z,2,0.5800781,BLOCK,0.7305452,7,0.5880532,1E+16
7/7/7/1/6/7/7/7/7 3 3,Z,-2,0.6210938,BLOCK,0.7079269,7,0.393191,1E+16
7/7/7/5/4/7/7/7/7 3 3,X,2,0.4804688,BLOCK,0.7519362,7,0.5618964,1E+16
7/7/7/1/5/7/7/7/7 3 3,Z,-2,0.640625,BLOCK,0.5034753,7,0.5909424,1E+16
7/7/7/5/1/7/7/7/7 3 3,X,-2,0.5,BLOCK,0.8010129,7,0.6747741,1E+16
7/7/7/1/3/7/7/7/7 3 3,Z,-2,0.6191406,BLOCK,0.8402002,7,0.5643031,1E+16
7/7/7/1/7/6/7/7/7 3 3,Z,-2.1428571428571428571428571428,0.4394531,BLOCK,0.5066377,7,0.8433092,1E+16
7/7/7/5/7/4/7/7/7 3 3,Z,2,0.4609375,BLOCK,0.7132407,7,0.7916497,1E+16
7/7/7/1/7/5/7/7/7 3 3,Z,-2,0.640625,BLOCK,0.4821052,7,0.560449,1E+16
7/7/7/5/7/1/7/7/7 3 3,Z,-2,0.4414063,BLOCK,0.5801294,7,0.7778483,1E+16
7/7/7/1/7/3/7/7/7 3 3,Z,-1.8571428571428571428571428572,0.6601563,BLOCK,0.2500959,7,0.4058535,1E+16
7/7/7/1/7/7/6/7/7 3 3,Z,-2,0.6210938,BLOCK,0.6007302,7,0.6194602,1E+16
7/7/7/5/7/7/4/7/7 3 3,X,2,0.4003906,BLOCK,0.4244523,7,0.6087281,1E+16
7/7/7/1/7/7/5/7/7 3 3,Z,-2,0.6210938,BLOCK,0.5169392,7,0.5017418,1E+16
7/7/7/5/7/7/1/7/7 3 3,X,-2,0.4003906,BLOCK,0.4106685,7,0.6133906,1E+16
7/7/7/1/7/7/3/7/7 3 3,Z,-2,0.6191406,BLOCK,0.5023624,7,0.4991324,1E+16
7/7/7/1/7/7/7/6/7 3 3,Z,-2.1428571428571428571428571428,0.5800781,BLOCK,0.5814564,7,0.6475353,1E+16
7/7/7/5/7/7/7/4/7 3 3,Z,2,0.3789063,BLOCK,0.07951133,7,0.2537254,1E+16
7/7/7/1/7/7/7/5/7 3 3,Z,-2,0.5996094,BLOCK,0.7181346,7,0.6036983,1E+16
7/7/7/5/7/7/7/1/7 3 3,Z,-2,0.3789063,BLOCK,0.1712547,7,0.3300662,1E+16
7/7/7/1/7/7/7/3/7 3 3,Z,-1.8571428571428571428571428572,0.6601563,BLOCK,0.4063957,7,0.4897968,1E+16
7/7/7/1/7/7/7/7/6 3 3,Z,-2,0.5605469,BLOCK,0.8068354,7,0.561021,1E+16
7/7/7/1/7/7/7/7/5 3 3,Z,-2,0.6015625,BLOCK,0.637386,7,0.6655244,1E+16
7/7/7/1/7/7/7/7/3 3 3,Z,-2,0.5800781,BLOCK,0.7724429,7,0.6366004,1E+16
7/7/7/3/4/7/7/7/7 3 3,X,2,0.4804688,BLOCK,0.833377,7,0.6808657,1E+16
7/7/7/3/1/7/7/7/7 3 3,X,-2,0.5,BLOCK,0.6107804,7,0.6257045,1E+16
7/7/7/3/7/4/7/7/7 3 3,Z,2,0.3203125,BLOCK,0.6973573,7,0.5323794,1E+16
7/7/7/3/7/1/7/7/7 3 3,Z,-2,0.4394531,BLOCK,0.7323902,7,0.8369948,1E+16
7/7/7/3/7/7/4/7/7 3 3,X,2,0.4003906,BLOCK,0.5676534,7,0.716445,1E+16
7/7/7/3/7/7/1/7/7 3 3,X,-2,0.4003906,BLOCK,0.4460842,7,0.6832465,1E+16
7/7/7/3/7/7/7/4/7 3 3,Z,2,0.359375,BLOCK,0.1038399,7,0.09109762,1E+16
7/7/7/3/7/7/7/1/7 3 3,Z,-2,0.3808594,BLOCK,0.2450638,7,0.4297299,1E+16
7/7/7/7/4/6/7/7/7 3 3,X,2,0.5195313,BLOCK,0.6117014,7,0.7475972,1E+16
7/7/7/7/6/4/7/7/7 3 3,Z,2,0.4394531,BLOCK,0.8999376,7,0.7573618,1E+16
7/7/7/7/4/5/7/7/7 3 3,X,2,0.5195313,BLOCK,0.5278594,7,0.7215244,1E+16
7/7/7/7/6/1/7/7/7 3 3,Z,-2,0.4199219,BLOCK,0.8832234,7,0.8092847,1E+16
7/7/7/7/4/3/7/7/7 3 3,X,2,0.5195313,BLOCK,0.5876094,7,0.7218649,1E+16
7/7/7/7/4/7/6/7/7 3 3,X,1.8181818181818181818181818182,0.5605469,BLOCK,0.4777874,7,0.7979692,1E+16
7/7/7/7/6/7/4/7/7 3 3,X,2,0.4003906,BLOCK,0.6509088,7,0.7257136,1E+16
7/7/7/7/4/7/5/7/7 3 3,X,2,0.5410156,BLOCK,0.6681863,7,0.6609399,1E+16
7/7/7/7/6/7/1/7/7 3 3,X,-2,0.3417969,BLOCK,0.6780243,7,0.5818301,1E+16
7/7/7/7/4/7/3/7/7 3 3,X,2.1818181818181818181818181818,0.359375,BLOCK,0.2947027,7,0.27419,1E+16
7/7/7/7/4/7/7/6/7 3 3,X,2,0.5,BLOCK,0.8137366,7,0.7223222,1E+16
7/7/7/7/6/7/7/4/7 3 3,Z,2,0.3808594,BLOCK,0.1283138,7,0.3776519,1E+16
7/7/7/7/4/7/7/5/7 3 3,X,2,0.5214844,BLOCK,0.7232379,7,0.7016573,1E+16
7/7/7/7/6/7/7/1/7 3 3,Z,-2,0.3808594,BLOCK,0.1298725,7,0.3208503,1E+16
7/7/7/7/4/7/7/3/7 3 3,X,2,0.5214844,BLOCK,0.5735074,7,0.7726598,1E+16
7/7/7/7/4/7/7/7/6 3 3,X,1.8181818181818181818181818182,0.5410156,BLOCK,0.6898597,7,0.7809363,1E+16
7/7/7/7/4/7/7/7/5 3 3,X,2,0.5,BLOCK,0.5818165,7,0.7713443,1E+16
7/7/7/7/4/7/7/7/3 3 3,X,2.1818181818181818181818181818,0.4589844,BLOCK,0.577859,7,0.7378201,1E+16
7/7/7/7/1/6/7/7/7 3 3,X,-2,0.5214844,BLOCK,0.5755605,7,0.7471837,1E+16
7/7/7/7/5/4/7/7/7 3 3,Z,2,0.4199219,BLOCK,0.6758907,7,0.8089849,1E+16
7/7/7/7/1/5/7/7/7 3 3,X,-2,0.5195313,BLOCK,0.6665697,7,0.8310387,1E+16
7/7/7/7/5/1/7/7/7 3 3,Z,-2,0.4199219,BLOCK,0.7805034,7,0.7648059,1E+16
7/7/7/7/1/3/7/7/7 3 3,X,-2,0.5195313,BLOCK,0.7379183,7,0.7806235,1E+16
7/7/7/7/1/7/6/7/7 3 3,X,-2.1818181818181818181818181818,0.4199219,BLOCK,0.3854078,7,0.7107995,1E+16
7/7/7/7/5/7/4/7/7 3 3,X,2,0.4003906,BLOCK,0.6492438,7,0.7742715,1E+16
7/7/7/7/1/7/5/7/7 3 3,X,-2,0.5,BLOCK,0.7251871,7,0.6039298,1E+16
7/7/7/7/5/7/1/7/7 3 3,X,-2,0.4003906,BLOCK,0.4050176,7,0.6463637,1E+16
7/7/7/7/1/7/3/7/7 3 3,X,-1.8181818181818181818181818182,0.5800781,BLOCK,0.5706089,7,0.706761,1E+16
7/7/7/7/1/7/7/6/7 3 3,X,-2,0.5214844,BLOCK,0.5527417,7,0.739423,1E+16
7/7/7/7/5/7/7/4/7 3 3,Z,2,0.3808594,BLOCK,0.241837,7,0.3722823,1E+16
7/7/7/7/1/7/7/5/7 3 3,X,-2,0.5410156,BLOCK,0.4370685,7,0.7109002,1E+16
7/7/7/7/5/7/7/1/7 3 3,Z,-2,0.3789063,BLOCK,0.1780244,7,0.3333101,1E+16
7/7/7/7/1/7/7/3/7 3 3,X,-2,0.4804688,BLOCK,0.5549343,7,0.739,1E+16
7/7/7/7/1/7/7/7/6 3 3,X,-2.1818181818181818181818181818,0.4804688,BLOCK,0.5046867,7,0.6963317,1E+16
7/7/7/7/1/7/7/7/5 3 3,X,-2,0.5,BLOCK,0.7154303,7,0.6771808,1E+16
7/7/7/7/1/7/7/7/3 3 3,X,-1.8181818181818181818181818182,0.5,BLOCK,0.7537286,7,0.6234429,1E+16
7/7/7/7/3/4/7/7/7 3 3,Z,2,0.4199219,BLOCK,0.7906024,7,0.8469557,1E+16
7/7/7/7/3/1/7/7/7 3 3,Z,-2,0.4199219,BLOCK,0.8361554,7,0.8272967,1E+16
7/7/7/7/3/7/4/7/7 3 3,X,2,0.359375,BLOCK,0.4808423,7,0.5092218,1E+16
7/7/7/7/3/7/1/7/7 3 3,X,-2,0.4003906,BLOCK,0.5898526,7,0.7579312,1E+16
7/7/7/7/3/7/7/4/7 3 3,Z,2,0.3808594,BLOCK,0.2189578,7,0.3866966,1E+16
7/7/7/7/3/7/7/1/7 3 3,Z,-2,0.3808594,BLOCK,0.2140459,7,0.3744609,1E+16
7/7/7/7/7/4/6/7/7 3 3,Z,2,0.4609375,BLOCK,0.57898,7,0.7596381,1E+16
7/7/7/7/7/6/4/7/7 3 3,X,2,0.4003906,BLOCK,0.4585899,7,0.6802037,1E+16
7/7/7/7/7/4/5/7/7 3 3,Z,2,0.4609375,BLOCK,0.6963459,7,0.8292016,1E+16
7/7/7/7/7/6/1/7/7 3 3,X,-2,0.4003906,BLOCK,0.4138322,7,0.6664189,1E+16
7/7/7/7/7/4/3/7/7 3 3,Z,2,0.4589844,BLOCK,0.5106539,7,0.7071513,1E+16
7/7/7/7/7/4/7/6/7 3 3,Z,1.75,0.5,BLOCK,0.2895117,7,0.6276168,1E+16
7/7/7/7/7/6/7/4/7 3 3,Z,2,0.3789063,BLOCK,0.3284502,7,0.4777256,1E+16
7/7/7/7/7/4/7/5/7 3 3,Z,2,0.4804688,BLOCK,0.4828617,7,0.7576771,1E+16
7/7/7/7/7/6/7/1/7 3 3,Z,-2,0.359375,BLOCK,0.4670521,7,0.5473214,1E+16
7/7/7/7/7/4/7/3/7 3 3,Z,2.25,0.4003906,BLOCK,0.2502888,7,0.5827407,1E+16
7/7/7/7/7/4/7/7/6 3 3,Z,2,0.4394531,BLOCK,0.9279794,7,0.8127405,1E+16
7/7/7/7/7/4/7/7/5 3 3,Z,2,0.4414063,BLOCK,0.493069,7,0.7530085,1E+16
7/7/7/7/7/4/7/7/3 3 3,Z,2,0.4394531,BLOCK,0.5469635,7,0.8153456,1E+16
7/7/7/7/7/1/6/7/7 3 3,Z,-2,0.4609375,BLOCK,0.5607343,7,0.7731944,1E+16
7/7/7/7/7/5/4/7/7 3 3,X,2,0.4003906,BLOCK,0.4393595,7,0.634187,1E+16
7/7/7/7/7/1/5/7/7 3 3,Z,-2,0.4609375,BLOCK,0.5736867,7,0.8134531,1E+16
7/7/7/7/7/5/1/7/7 3 3,X,-2,0.4003906,BLOCK,1.198727,7,0.8295487,1E+16
7/7/7/7/7/1/3/7/7 3 3,Z,-2,0.4589844,BLOCK,0.5418175,7,0.7412359,1E+16
7/7/7/7/7/1/7/6/7 3 3,Z,-2.25,0.3808594,BLOCK,0.7395839,7,0.7207137,1E+16
7/7/7/7/7/5/7/4/7 3 3,Z,2,0.3789063,BLOCK,0.138497,7,0.3440756,1E+16
7/7/7/7/7/1/7/5/7 3 3,Z,-2,0.4589844,BLOCK,0.7410313,7,0.8310811,1E+16
7/7/7/7/7/5/7/1/7 3 3,Z,-2,0.3808594,BLOCK,0.2264552,7,0.3484765,1E+16
7/7/7/7/7/1/7/3/7 3 3,Z,-1.75,0.4804688,BLOCK,0.5911965,7,0.7599998,1E+16
7/7/7/7/7/1/7/7/6 3 3,Z,-2,0.4394531,BLOCK,0.4783414,7,0.7994781,1E+16
7/7/7/7/7/1/7/7/5 3 3,Z,-2,0.4394531,BLOCK,0.6277776,7,0.8624889,1E+16
7/7/7/7/7/1/7/7/3 3 3,Z,-2,0.4609375,BLOCK,0.5119878,7,0.8546575,1E+16
7/7/7/7/7/3/4/7/7 3 3,X,2,0.3984375,BLOCK,0.3920512,7,0.6251999,1E+16
7/7/7/7/7/3/1/7/7 3 3,X,-2,0.4003906,BLOCK,0.3933818,7,0.7221408,1E+16
7/7/7/7/7/3/7/4/7 3 3,Z,2,0.359375,BLOCK,0.4344558,7,0.5927996,1E+16
7/7/7/7/7/3/7/1/7 3 3,Z,-2,0.359375,BLOCK,0.6474929,7,0.6136054,1E+16
7/7/7/7/7/7/4/6/7 3 3,X,2,0.4199219,BLOCK,0.4119648,7,0.6049671,1E+16
7/7/7/7/7/7/6/4/7 3 3,Z,2,0.3789063,BLOCK,0.1953432,7,0.3334185,1E+16
7/7/7/7/7/7/4/5/7 3 3,X,2,0.4199219,BLOCK,0.4265038,7,0.6789249,1E+16
7/7/7/7/7/7/6/1/7 3 3,Z,-2,0.3808594,BLOCK,0.1577965,7,0.2872187,1E+16
7/7/7/7/7/7/4/3/7 3 3,X,2,0.4199219,BLOCK,0.3362409,7,0.615167,1E+16
7/7/7/7/7/7/4/7/6 3 3,X,1.6,0.4589844,BLOCK,0.1129475,7,0.421334,1E+16
7/7/7/7/7/7/4/7/5 3 3,X,2,0.4199219,BLOCK,0.4286784,7,0.5659542,1E+16
7/7/7/7/7/7/4/7/3 3 3,X,2.4,0.359375,BLOCK,0.531616,7,0.7661615,1E+16
7/7/7/7/7/7/1/6/7 3 3,X,-2,0.4199219,BLOCK,0.4650373,7,0.659936,1E+16
7/7/7/7/7/7/5/4/7 3 3,Z,2,0.3789063,BLOCK,1.768326,7,1.02519,1E+16
7/7/7/7/7/7/1/5/7 3 3,X,-2,0.4199219,BLOCK,0.3010562,7,0.6838888,1E+16
7/7/7/7/7/7/5/1/7 3 3,Z,-2,0.359375,BLOCK,0.404398,7,0.4637424,1E+16
7/7/7/7/7/7/1/3/7 3 3,X,-2,0.4003906,BLOCK,0.659622,7,0.7248687,1E+16
7/7/7/7/7/7/1/7/6 3 3,X,-2.4,0.359375,BLOCK,0.4202093,7,0.7256579,1E+16
7/7/7/7/7/7/1/7/5 3 3,X,-2,0.4199219,BLOCK,0.3331415,7,0.5941466,1E+16
7/7/7/7/7/7/1/7/3 3 3,X,-1.6,0.4414063,BLOCK,0.531738,7,0.605167,1E+16
7/7/7/7/7/7/3/4/7 3 3,Z,2,0.3808594,BLOCK,0.06492846,7,0.2198177,1E+16
7/7/7/7/7/7/3/1/7 3 3,Z,-2,0.3808594,BLOCK,0.1514173,7,0.2779913,1E+16
7/7/7/7/7/7/7/4/6 3 3,Z,2,0.3828125,BLOCK,0.1257842,7,0.2803281,1E+16
7/7/7/7/7/7/7/4/5 3 3,Z,2,0.3789063,BLOCK,0.1581521,7,0.2830089,1E+16
7/7/7/7/7/7/7/4/3 3 3,Z,2,0.3789063,BLOCK,0.1027344,7,0.2484627,1E+16
7/7/7/7/7/7/7/1/6 3 3,Z,-2,0.3789063,BLOCK,0.1316707,7,0.2637535,1E+16
7/7/7/7/7/7/7/1/5 3 3,Z,-2,0.3789063,BLOCK,0.1763518,7,0.313823,1E+16
7/7/7/7/7/7/7/1/3 3 3,Z,-2,0.3828125,BLOCK,0.1276649,7,0.2855858,1E+16
