pos,cog_axis,cog_value,unity_time,unity_state,unity_av,unity_mav,unity_lv,unity_mlv
7/7/7/7/3/7/3/7/7 3 3,X,-0.5,0.7199707,SLEEP,0,7,0,1E+16
7/7/7/7/3/7/7/6/7 3 3,X,-0.5,1.320068,SLEEP,0,7,0,1E+16
7/7/7/7/3/7/7/5/7 3 3,X,-0.5,1.619995,SLEEP,0,7,0,1E+16
7/7/7/7/3/7/7/3/7 3 3,X,-0.5,1.280029,SLEEP,0,7,0,1E+16
7/7/7/7/3/7/7/7/6 3 3,X,-0.5909090909090909090909090909,1.579956,SLEEP,0,7,0,1E+16
7/7/7/7/3/7/7/7/5 3 3,X,-0.5,1.199951,SLEEP,0,7,0,1E+16
7/7/7/7/3/7/7/7/3 3 3,X,-0.4090909090909090909090909091,1.099976,SLEEP,0,7,0,1E+16
7/7/7/7/7/2/7/7/7 3 3,X,0,0.4599609,SLEEP,0,7,0,1E+16
7/7/7/7/7/6/6/7/7 3 3,Z,0.5,0.7800293,SLEEP,0,7,0,1E+16
7/7/7/7/7/6/5/7/7 3 3,Z,0.5,0.460083,SLEEP,0,7,0,1E+16
7/7/7/7/7/6/3/7/7 3 3,Z,0.5,1.099976,SLEEP,0,7,0,1E+16
7/7/7/7/7/6/7/6/7 3 3,Z,0.5,0.7199707,SLEEP,0,7,0,1E+16
7/7/7/7/7/6/7/5/7 3 3,Z,0.5,1.040039,SLEEP,0,7,0,1E+16
7/7/7/7/7/6/7/3/7 3 3,Z,0.625,1.959961,SLEEP,0,7,0,1E+16
7/7/7/7/7/6/7/7/6 3 3,Z,0.5,1.160034,SLEEP,0,7,0,1E+16
7/7/7/7/7/6/7/7/5 3 3,Z,0.5,0.9599609,SLEEP,0,7,0,1E+16
7/7/7/7/7/6/7/7/3 3 3,Z,0.5,0.4599609,SLEEP,0,7,0,1E+16
7/7/7/7/7/5/6/7/7 3 3,X,0.5,1.060059,SLEEP,0,7,0,1E+16
7/7/7/7/7/5/5/7/7 3 3,X,0,0.7399902,SLEEP,0,7,0,1E+16
7/7/7/7/7/5/3/7/7 3 3,X,-0.5,0.7399902,SLEEP,0,7,0,1E+16
7/7/7/7/7/5/7/6/7 3 3,Z,0.5,0.4599609,SLEEP,0,7,0,1E+16
7/7/7/7/7/5/7/5/7 3 3,X,0,0.4599609,SLEEP,0,7,0,1E+16
7/7/7/7/7/5/7/3/7 3 3,Z,-0.5,1.040039,SLEEP,0,7,0,1E+16
7/7/7/7/7/5/7/7/6 3 3,X,-0.1333333333333333333333333333,1.060059,SLEEP,0,7,0,1E+16
7/7/7/7/7/5/7/7/5 3 3,X,0,0.7200928,SLEEP,0,7,0,1E+16
7/7/7/7/7/5/7/7/3 3 3,X,0.1333333333333333333333333333,1,SLEEP,0,7,0,1E+16
7/7/7/7/7/3/6/7/7 3 3,Z,-0.5,0.7800293,SLEEP,0,7,0,1E+16
7/7/7/7/7/3/5/7/7 3 3,Z,-0.5,0.7199707,SLEEP,0,7,0,1E+16
7/7/7/7/7/3/3/7/7 3 3,Z,-0.5,0.6400146,SLEEP,0,7,0,1E+16
7/7/7/7/7/3/7/6/7 3 3,Z,-0.625,1.079956,SLEEP,0,7,0,1E+16
7/7/7/7/7/3/7/5/7 3 3,Z,-0.5,0.4599609,SLEEP,0,7,0,1E+16
7/7/7/7/7/3/7/3/7 3 3,Z,-0.5,0.6800537,SLEEP,0,7,0,1E+16
7/7/7/7/7/3/7/7/6 3 3,Z,-0.5,1,SLEEP,0,7,0,1E+16
7/7/7/7/7/3/7/7/5 3 3,Z,-0.5,0.7600098,SLEEP,0,7,0,1E+16
7/7/7/7/7/3/7/7/3 3 3,Z,-0.5,1.119995,SLEEP,0,7,0,1E+16
7/7/7/7/7/7/2/7/7 3 3,X,0,0.7800293,SLEEP,0,7,0,1E+16
7/7/7/7/7/7/6/6/7 3 3,X,0.5,1,SLEEP,0,7,0,1E+16
7/7/7/7/7/7/6/5/7 3 3,X,0.5,0.460083,SLEEP,0,7,0,1E+16
7/7/7/7/7/7/6/3/7 3 3,X,0.5,0.7000732,SLEEP,0,7,0,1E+16
7/7/7/7/7/7/6/7/6 3 3,X,0.3,1.480103,SLEEP,0,7,0,1E+16
7/7/7/7/7/7/6/7/5 3 3,X,0.5,0.6800537,SLEEP,0,7,0,1E+16
7/7/7/7/7/7/6/7/3 3 3,X,0.7,1.039917,SLEEP,0,7,0,1E+16
7/7/7/7/7/7/5/6/7 3 3,Z,0.5,0.460083,SLEEP,0,7,0,1E+16
7/7/7/7/7/7/5/5/7 3 3,X,0,0.4599609,SLEEP,0,7,0,1E+16
7/7/7/7/7/7/5/3/7 3 3,Z,-0.5,1.119995,SLEEP,0,7,0,1E+16
7/7/7/7/7/7/5/7/6 3 3,X,-0.1333333333333333333333333333,1.140015,SLEEP,0,7,0,1E+16
7/7/7/7/7/7/5/7/5 3 3,X,0,0.460083,SLEEP,0,7,0,1E+16
7/7/7/7/7/7/5/7/3 3 3,X,0.1333333333333333333333333333,1.119995,SLEEP,0,7,0,1E+16
7/7/7/7/7/7/3/6/7 3 3,X,-0.5,0.4599609,SLEEP,0,7,0,1E+16
7/7/7/7/7/7/3/5/7 3 3,X,-0.5,1.040039,SLEEP,0,7,0,1E+16
7/7/7/7/7/7/3/3/7 3 3,X,-0.5,0.6800537,SLEEP,0,7,0,1E+16
7/7/7/7/7/7/3/7/6 3 3,X,-0.7,0.6799316,SLEEP,0,7,0,1E+16
7/7/7/7/7/7/3/7/5 3 3,X,-0.5,0.6799316,SLEEP,0,7,0,1E+16
7/7/7/7/7/7/3/7/3 3 3,X,-0.3,1.060059,SLEEP,0,7,0,1E+16
7/7/7/7/7/7/7/2/7 3 3,X,0,1.019897,SLEEP,0,7,0,1E+16
7/7/7/7/7/7/7/6/6 3 3,Z,0.5,0.7199707,SLEEP,0,7,0,1E+16
7/7/7/7/7/7/7/6/5 3 3,Z,0.5,1.099976,SLEEP,0,7,0,1E+16
7/7/7/7/7/7/7/6/3 3 3,Z,0.5,0.460083,SLEEP,0,7,0,1E+16
7/7/7/7/7/7/7/5/6 3 3,X,-0.1666666666666666666666666667,0.4602051,SLEEP,0,7,0,1E+16
7/7/7/7/7/7/7/5/5 3 3,X,0,0.6401367,SLEEP,0,7,0,1E+16
7/7/7/7/7/7/7/5/3 3 3,X,0.1666666666666666666666666667,0.4599609,SLEEP,0,7,0,1E+16
7/7/7/7/7/7/7/3/6 3 3,Z,-0.5,1.100098,SLEEP,0,7,0,1E+16
7/7/7/7/7/7/7/3/5 3 3,Z,-0.5,1.099854,SLEEP,0,7,0,1E+16
7/7/7/7/7/7/7/3/3 3 3,Z,-0.5,0.9599609,SLEEP,0,7,0,1E+16
7/7/7/7/7/7/7/7/4 3 3,X,-0.1666666666666666666666666667,0.4599609,SLEEP,0,7,0,1E+16
7/7/7/7/7/7/7/7/2 3 3,X,0,0.4599609,SLEEP,0,7,0,1E+16
7/7/7/7/7/7/7/7/1 3 3,X,0.1666666666666666666666666667,0.7202148,SLEEP,0,7,0,1E+16
