pos,cog_axis,cog_value,unity_time,unity_state,unity_av,unity_mav,unity_lv,unity_mlv
7/7/5/5/6/3/6/7/7 3 3,Z,-0.5,1.875,SLEEP,0,7,0,1E+16
7/7/5/5/6/3/5/7/7 3 3,X,0.5,1.375,SLEEP,0,7,0,1E+16
7/7/5/5/6/3/3/7/7 3 3,X,0.60,2,SLEEP,0,7,0,1E+16
7/7/5/5/6/3/7/6/7 3 3,Z,-0.625,2,SLEEP,0,7,0,1E+16
7/7/5/5/6/3/7/5/7 3 3,X,0.5,3,SLEEP,0,7,0,1E+16
7/7/5/5/6/3/7/3/7 3 3,X,0.5,1.75,SLEEP,0,7,0,1E+16
7/7/5/5/6/3/7/7/6 3 3,Z,-0.5,0.875,SLEEP,0,7,0,1E+16
7/7/5/5/6/3/7/7/5 3 3,X,0.5,1.25,SLEEP,0,7,0,1E+16
7/7/5/5/6/3/7/7/3 3 3,X,0.60,3.625,SLEEP,0,7,0,1E+16
7/7/5/5/6/7/2/7/7 3 3,X,0.5,0.75,SLEEP,0,7,0,1E+16
7/7/5/5/6/7/6/6/7 3 3,X,0.5,1.375,SLEEP,0,7,0,1E+16
7/7/5/5/6/7/6/5/7 3 3,X,0.5,1,SLEEP,0,7,0,1E+16
7/7/5/5/6/7/6/3/7 3 3,X,0.5,1.625,SLEEP,0,7,0,1E+16
7/7/5/5/6/7/6/7/6 3 3,X,0.3,0.75,SLEEP,0,7,0,1E+16
7/7/5/5/6/7/6/7/5 3 3,X,0.5,0.75,SLEEP,0,7,0,1E+16
7/7/5/5/6/7/6/7/3 3 3,X,0.7,1.125,SLEEP,0,7,0,1E+16
7/7/5/5/6/7/5/6/7 3 3,X,0.5,1.25,SLEEP,0,7,0,1E+16
7/7/5/5/6/7/5/5/7 3 3,X,0.5,1.25,SLEEP,0,7,0,1E+16
7/7/5/5/6/7/5/3/7 3 3,X,0.5,1.25,SLEEP,0,7,0,1E+16
7/7/5/5/6/7/5/7/6 3 3,X,0.4,0.75,SLEEP,0,7,0,1E+16
7/7/5/5/6/7/5/7/5 3 3,X,0.5,1.25,SLEEP,0,7,0,1E+16
7/7/5/5/6/7/5/7/3 3 3,X,0.6,3.25,SLEEP,0,7,0,1E+16
7/7/5/5/6/7/3/6/7 3 3,X,0.6,2.5,SLEEP,0,7,0,1E+16
7/7/5/5/6/7/3/5/7 3 3,X,0.6,1.25,SLEEP,0,7,0,1E+16
7/7/5/5/6/7/3/3/7 3 3,X,0.6,3.375,SLEEP,0,7,0,1E+16
7/7/5/5/6/7/3/7/6 3 3,X,-0.7,0.75,SLEEP,0,7,0,1E+16
7/7/5/5/6/7/3/7/5 3 3,X,0.6,2.375,SLEEP,0,7,0,1E+16
7/7/5/5/6/7/3/7/3 3 3,X,0.7,3.625,SLEEP,0,7,0,1E+16
7/7/5/5/6/7/7/2/7 3 3,X,0.5,1.25,SLEEP,0,7,0,1E+16
7/7/5/5/6/7/7/6/6 3 3,Z,0.5,1.125,SLEEP,0,7,0,1E+16
7/7/5/5/6/7/7/6/5 3 3,X,0.5,1.5,SLEEP,0,7,0,1E+16
7/7/5/5/6/7/7/6/3 3 3,X,0.6,2.375,SLEEP,0,7,0,1E+16
7/7/5/5/6/7/7/5/6 3 3,X,0.4,0.75,SLEEP,0,7,0,1E+16
7/7/5/5/6/7/7/5/5 3 3,X,0.5,1.625,SLEEP,0,7,0,1E+16
7/7/5/5/6/7/7/5/3 3 3,X,0.6,2.125,SLEEP,0,7,0,1E+16
7/7/5/5/6/7/7/3/6 3 3,Z,-0.5,1,SLEEP,0,7,0,1E+16
7/7/5/5/6/7/7/3/5 3 3,X,0.5,1,SLEEP,0,7,0,1E+16
7/7/5/5/6/7/7/3/3 3 3,X,0.6,2.875,SLEEP,0,7,0,1E+16
7/7/5/5/6/7/7/7/4 3 3,X,0.4,0.75,SLEEP,0,7,0,1E+16
7/7/5/5/6/7/7/7/2 3 3,X,0.5,0.75,SLEEP,0,7,0,1E+16
7/7/5/5/6/7/7/7/1 3 3,X,0.6,1.75,SLEEP,0,7,0,1E+16
7/7/5/5/5/2/7/7/7 3 3,X,0,0.75,SLEEP,0,7,0,1E+16
7/7/5/5/5/6/6/7/7 3 3,Z,0.5,0.75,SLEEP,0,7,0,1E+16
7/7/5/5/5/6/5/7/7 3 3,Z,0.5,1.125,SLEEP,0,7,0,1E+16
7/7/5/5/5/6/3/7/7 3 3,Z,0.5,0.75,SLEEP,0,7,0,1E+16
7/7/5/5/5/6/7/6/7 3 3,Z,0.5,0.75,SLEEP,0,7,0,1E+16
7/7/5/5/5/6/7/5/7 3 3,Z,0.5,1.25,SLEEP,0,7,0,1E+16
7/7/5/5/5/6/7/3/7 3 3,Z,0.625,1.75,SLEEP,0,7,0,1E+16
7/7/5/5/5/6/7/7/6 3 3,Z,0.5,0.75,SLEEP,0,7,0,1E+16
7/7/5/5/5/6/7/7/5 3 3,Z,0.5,0.625,SLEEP,0,7,0,1E+16
7/7/5/5/5/6/7/7/3 3 3,Z,0.5,1.125,SLEEP,0,7,0,1E+16
7/7/5/5/5/5/6/7/7 3 3,X,0.5,0.75,SLEEP,0,7,0,1E+16
7/7/5/5/5/5/5/7/7 3 3,X,0,0.75,SLEEP,0,7,0,1E+16
7/7/5/5/5/5/3/7/7 3 3,X,-0.5,1.125,SLEEP,0,7,0,1E+16
7/7/5/5/5/5/7/6/7 3 3,Z,0.5,0.75,SLEEP,0,7,0,1E+16
7/7/5/5/5/5/7/5/7 3 3,X,0,0.625,SLEEP,0,7,0,1E+16
7/7/5/5/5/5/7/3/7 3 3,Z,-0.5,0.875,SLEEP,0,7,0,1E+16
7/7/5/5/5/5/7/7/6 3 3,X,-0.1333333333333333333333333333,0.75,SLEEP,0,7,0,1E+16
7/7/5/5/5/5/7/7/5 3 3,X,0,1.125,SLEEP,0,7,0,1E+16
7/7/5/5/5/5/7/7/3 3 3,X,0.1333333333333333333333333333,1.125,SLEEP,0,7,0,1E+16
7/7/5/5/5/3/6/7/7 3 3,Z,-0.5,1.125,SLEEP,0,7,0,1E+16
7/7/5/5/5/3/5/7/7 3 3,Z,-0.5,1.125,SLEEP,0,7,0,1E+16
7/7/5/5/5/3/3/7/7 3 3,Z,-0.5,0.75,SLEEP,0,7,0,1E+16
7/7/5/5/5/3/7/6/7 3 3,Z,-0.625,2.125,SLEEP,0,7,0,1E+16
7/7/5/5/5/3/7/5/7 3 3,Z,-0.5,0.75,SLEEP,0,7,0,1E+16
7/7/5/5/5/3/7/3/7 3 3,Z,-0.5,0.75,SLEEP,0,7,0,1E+16
7/7/5/5/5/3/7/7/6 3 3,Z,-0.5,1.125,SLEEP,0,7,0,1E+16
7/7/5/5/5/3/7/7/5 3 3,Z,-0.5,0.75,SLEEP,0,7,0,1E+16
7/7/5/5/5/3/7/7/3 3 3,Z,-0.5,1.625,SLEEP,0,7,0,1E+16
7/7/5/5/5/7/2/7/7 3 3,X,0,0.75,SLEEP,0,7,0,1E+16
7/7/5/5/5/7/6/6/7 3 3,X,0.5,0.75,SLEEP,0,7,0,1E+16
7/7/5/5/5/7/6/5/7 3 3,X,0.5,1.125,SLEEP,0,7,0,1E+16
7/7/5/5/5/7/6/3/7 3 3,X,0.5,0.75,SLEEP,0,7,0,1E+16
7/7/5/5/5/7/6/7/6 3 3,X,0.3,1.5,SLEEP,0,7,0,1E+16
7/7/5/5/5/7/6/7/5 3 3,X,0.5,0.625,SLEEP,0,7,0,1E+16
7/7/5/5/5/7/6/7/3 3 3,X,0.7,0.75,SLEEP,0,7,0,1E+16
7/7/5/5/5/7/5/6/7 3 3,Z,0.5,2,SLEEP,0,7,0,1E+16
7/7/5/5/5/7/5/5/7 3 3,X,0,0.5,SLEEP,0,7,0,1E+16
7/7/5/5/5/7/5/3/7 3 3,Z,-0.5,1.75,SLEEP,0,7,0,1E+16
7/7/5/5/5/7/5/7/6 3 3,X,-0.1333333333333333333333333333,1,SLEEP,0,7,0,1E+16
7/7/5/5/5/7/5/7/5 3 3,X,0,0.5,SLEEP,0,7,0,1E+16
7/7/5/5/5/7/5/7/3 3 3,X,0.1333333333333333333333333333,1.625,SLEEP,0,7,0,1E+16
7/7/5/5/5/7/3/6/7 3 3,X,-0.5,1.125,SLEEP,0,7,0,1E+16
7/7/5/5/5/7/3/5/7 3 3,X,-0.5,0.625,SLEEP,0,7,0,1E+16
7/7/5/5/5/7/3/3/7 3 3,X,-0.5,1.125,SLEEP,0,7,0,1E+16
7/7/5/5/5/7/3/7/6 3 3,X,-0.7,0.625,SLEEP,0,7,0,1E+16
7/7/5/5/5/7/3/7/5 3 3,X,-0.5,0.625,SLEEP,0,7,0,1E+16
7/7/5/5/5/7/3/7/3 3 3,X,-0.3,0.5,SLEEP,0,7,0,1E+16
7/7/5/5/5/7/7/2/7 3 3,X,0,0.625,SLEEP,0,7,0,1E+16
7/7/5/5/5/7/7/6/6 3 3,Z,0.5,1.125,SLEEP,0,7,0,1E+16
7/7/5/5/5/7/7/6/5 3 3,Z,0.5,0.75,SLEEP,0,7,0,1E+16
7/7/5/5/5/7/7/6/3 3 3,Z,0.5,1.125,SLEEP,0,7,0,1E+16
7/7/5/5/5/7/7/5/6 3 3,X,-0.1666666666666666666666666667,0.75,SLEEP,0,7,0,1E+16
7/7/5/5/5/7/7/5/5 3 3,X,0,0.5,SLEEP,0,7,0,1E+16
7/7/5/5/5/7/7/5/3 3 3,X,0.1666666666666666666666666667,0.75,SLEEP,0,7,0,1E+16
7/7/5/5/5/7/7/3/6 3 3,Z,-0.5,1.25,SLEEP,0,7,0,1E+16
7/7/5/5/5/7/7/3/5 3 3,Z,-0.5,1.125,SLEEP,0,7,0,1E+16
7/7/5/5/5/7/7/3/3 3 3,Z,-0.5,0.75,SLEEP,0,7,0,1E+16
7/7/5/5/5/7/7/7/4 3 3,X,-0.1666666666666666666666666667,0.875,SLEEP,0,7,0,1E+16
7/7/5/5/5/7/7/7/2 3 3,X,0,0.375,SLEEP,0,7,0,1E+16
7/7/5/5/5/7/7/7/1 3 3,X,0.1666666666666666666666666667,1.125,SLEEP,0,7,0,1E+16
7/7/5/5/3/2/7/7/7 3 3,X,-0.5,1.5,SLEEP,0,7,0,1E+16
7/7/5/5/3/6/6/7/7 3 3,X,-0.60,2.375,SLEEP,0,7,0,1E+16
7/7/5/5/3/6/5/7/7 3 3,X,-0.5,3.125,SLEEP,0,7,0,1E+16
7/7/5/5/3/6/3/7/7 3 3,Z,0.5,1.25,SLEEP,0,7,0,1E+16
7/7/5/5/3/6/7/6/7 3 3,X,-0.5,1.25,SLEEP,0,7,0,1E+16
7/7/5/5/3/6/7/5/7 3 3,X,-0.5,1.75,SLEEP,0,7,0,1E+16
7/7/5/5/3/6/7/3/7 3 3,Z,0.625,3.25,SLEEP,0,7,0,1E+16
7/7/5/5/3/6/7/7/6 3 3,X,-0.60,3,SLEEP,0,7,0,1E+16
7/7/5/5/3/6/7/7/5 3 3,X,-0.5,3,SLEEP,0,7,0,1E+16
7/7/5/5/3/6/7/7/3 3 3,Z,0.5,0.75,SLEEP,0,7,0,1E+16
7/7/5/5/3/5/6/7/7 3 3,X,-0.60,2.625,SLEEP,0,7,0,1E+16
7/7/5/5/3/5/5/7/7 3 3,X,-0.5,1.75,SLEEP,0,7,0,1E+16
7/7/5/5/3/5/3/7/7 3 3,X,-0.5,1.375,SLEEP,0,7,0,1E+16
7/7/5/5/3/5/7/6/7 3 3,X,-0.5,2.375,SLEEP,0,7,0,1E+16
7/7/5/5/3/5/7/5/7 3 3,X,-0.5,1.375,SLEEP,0,7,0,1E+16
7/7/5/5/3/5/7/3/7 3 3,X,-0.5,1.875,SLEEP,0,7,0,1E+16
7/7/5/5/3/5/7/7/6 3 3,X,-0.60,2.875,SLEEP,0,7,0,1E+16
7/7/5/5/3/5/7/7/5 3 3,X,-0.5,1.75,SLEEP,0,7,0,1E+16
7/7/5/5/3/5/7/7/3 3 3,X,-0.40,0.75,SLEEP,0,7,0,1E+16
7/7/5/5/3/3/6/7/7 3 3,X,-0.60,3.375,SLEEP,0,7,0,1E+16
7/7/5/5/3/3/5/7/7 3 3,X,-0.5,1.875,SLEEP,0,7,0,1E+16
7/7/5/5/3/3/3/7/7 3 3,Z,-0.5,1.75,SLEEP,0,7,0,1E+16
7/7/5/5/3/3/7/6/7 3 3,Z,-0.625,2.375,SLEEP,0,7,0,1E+16
7/7/5/5/3/3/7/5/7 3 3,X,-0.5,1.75,SLEEP,0,7,0,1E+16
7/7/5/5/3/3/7/3/7 3 3,X,-0.5,2.375,SLEEP,0,7,0,1E+16
7/7/5/5/3/3/7/7/6 3 3,X,-0.60,3,SLEEP,0,7,0,1E+16
7/7/5/5/3/3/7/7/5 3 3,X,-0.5,1.25,SLEEP,0,7,0,1E+16
7/7/5/5/3/3/7/7/3 3 3,Z,-0.5,1.125,SLEEP,0,7,0,1E+16
7/7/5/5/3/7/2/7/7 3 3,X,-0.5,0.75,SLEEP,0,7,0,1E+16
7/7/5/5/3/7/6/6/7 3 3,X,-0.6,2.5,SLEEP,0,7,0,1E+16
7/7/5/5/3/7/6/5/7 3 3,X,-0.6,2,SLEEP,0,7,0,1E+16
7/7/5/5/3/7/6/3/7 3 3,X,-0.6,3.25,SLEEP,0,7,0,1E+16
7/7/5/5/3/7/6/7/6 3 3,X,-0.7,3.875,SLEEP,0,7,0,1E+16
7/7/5/5/3/7/6/7/5 3 3,X,-0.6,1.875,SLEEP,0,7,0,1E+16
7/7/5/5/3/7/6/7/3 3 3,X,0.7,0.75,SLEEP,0,7,0,1E+16
7/7/5/5/3/7/5/6/7 3 3,X,-0.5,1.875,SLEEP,0,7,0,1E+16
7/7/5/5/3/7/5/5/7 3 3,X,-0.5,1.75,SLEEP,0,7,0,1E+16
7/7/5/5/3/7/5/3/7 3 3,X,-0.5,2.375,SLEEP,0,7,0,1E+16
7/7/5/5/3/7/5/7/6 3 3,X,-0.6,1.75,SLEEP,0,7,0,1E+16
7/7/5/5/3/7/5/7/5 3 3,X,-0.5,1.5,SLEEP,0,7,0,1E+16
7/7/5/5/3/7/5/7/3 3 3,X,-0.4,1.125,SLEEP,0,7,0,1E+16
7/7/5/5/3/7/3/6/7 3 3,X,-0.5,1.375,SLEEP,0,7,0,1E+16
7/7/5/5/3/7/3/5/7 3 3,X,-0.5,1.25,SLEEP,0,7,0,1E+16
7/7/5/5/3/7/3/3/7 3 3,X,-0.5,1.5,SLEEP,0,7,0,1E+16
7/7/5/5/3/7/3/7/6 3 3,X,-0.7,1.625,SLEEP,0,7,0,1E+16
7/7/5/5/3/7/3/7/5 3 3,X,-0.5,1,SLEEP,0,7,0,1E+16
7/7/5/5/3/7/3/7/3 3 3,X,-0.3,0.625,SLEEP,0,7,0,1E+16
7/7/5/5/3/7/7/2/7 3 3,X,-0.5,2.375,SLEEP,0,7,0,1E+16
7/7/5/5/3/7/7/6/6 3 3,X,-0.6,2.875,SLEEP,0,7,0,1E+16
7/7/5/5/3/7/7/6/5 3 3,X,-0.5,1,SLEEP,0,7,0,1E+16
7/7/5/5/3/7/7/6/3 3 3,Z,0.5,2.5,SLEEP,0,7,0,1E+16
7/7/5/5/3/7/7/5/6 3 3,X,-0.6,2.375,SLEEP,0,7,0,1E+16
7/7/5/5/3/7/7/5/5 3 3,X,-0.5,1.125,SLEEP,0,7,0,1E+16
7/7/5/5/3/7/7/5/3 3 3,X,-0.4,0.625,SLEEP,0,7,0,1E+16
7/7/5/5/3/7/7/3/6 3 3,X,-0.6,2.625,SLEEP,0,7,0,1E+16
7/7/5/5/3/7/7/3/5 3 3,X,-0.5,1.625,SLEEP,0,7,0,1E+16
7/7/5/5/3/7/7/3/3 3 3,Z,-0.5,0.75,SLEEP,0,7,0,1E+16
7/7/5/5/3/7/7/7/4 3 3,X,-0.6,1.75,SLEEP,0,7,0,1E+16
7/7/5/5/3/7/7/7/2 3 3,X,-0.5,1.75,SLEEP,0,7,0,1E+16
7/7/5/5/3/7/7/7/1 3 3,X,-0.4,0.75,SLEEP,0,7,0,1E+16
7/7/5/5/7/2/6/7/7 3 3,X,0.5,0.75,SLEEP,0,7,0,1E+16
7/7/5/5/7/2/5/7/7 3 3,X,0,0.625,SLEEP,0,7,0,1E+16
7/7/5/5/7/2/3/7/7 3 3,X,-0.5,1.625,SLEEP,0,7,0,1E+16
7/7/5/5/7/2/7/6/7 3 3,Z,0.5,1.25,SLEEP,0,7,0,1E+16
7/7/5/5/7/2/7/5/7 3 3,X,0,0.625,SLEEP,0,7,0,1E+16
7/7/5/5/7/2/7/3/7 3 3,Z,-0.5,0.875,SLEEP,0,7,0,1E+16
7/7/5/5/7/2/7/7/6 3 3,X,-0.1333333333333333333333333333,1.125,SLEEP,0,7,0,1E+16
7/7/5/5/7/2/7/7/5 3 3,X,0,0.75,SLEEP,0,7,0,1E+16
7/7/5/5/7/2/7/7/3 3 3,X,0.1333333333333333333333333333,0.75,SLEEP,0,7,0,1E+16
7/7/5/5/7/6/2/7/7 3 3,Z,0.5,1.25,SLEEP,0,7,0,1E+16
7/7/5/5/7/6/6/6/7 3 3,X,0.5,1,SLEEP,0,7,0,1E+16
7/7/5/5/7/6/6/5/7 3 3,Z,0.5,2,SLEEP,0,7,0,1E+16
7/7/5/5/7/6/6/3/7 3 3,Z,0.6428571428571428571428571429,1.75,SLEEP,0,7,0,1E+16
7/7/5/5/7/6/6/7/6 3 3,Z,0.5,1.625,SLEEP,0,7,0,1E+16
7/7/5/5/7/6/6/7/5 3 3,Z,0.5,0.75,SLEEP,0,7,0,1E+16
7/7/5/5/7/6/6/7/3 3 3,X,0.7,0.75,SLEEP,0,7,0,1E+16
7/7/5/5/7/6/5/6/7 3 3,Z,0.5,0.75,SLEEP,0,7,0,1E+16
7/7/5/5/7/6/5/5/7 3 3,Z,0.5,0.75,SLEEP,0,7,0,1E+16
7/7/5/5/7/6/5/3/7 3 3,Z,0.6428571428571428571428571429,1.125,SLEEP,0,7,0,1E+16
7/7/5/5/7/6/5/7/6 3 3,Z,0.5,1,SLEEP,0,7,0,1E+16
7/7/5/5/7/6/5/7/5 3 3,Z,0.5,0.625,SLEEP,0,7,0,1E+16
7/7/5/5/7/6/5/7/3 3 3,Z,0.5,0.625,SLEEP,0,7,0,1E+16
7/7/5/5/7/6/3/6/7 3 3,X,-0.5,0.75,SLEEP,0,7,0,1E+16
7/7/5/5/7/6/3/5/7 3 3,Z,0.5,0.75,SLEEP,0,7,0,1E+16
7/7/5/5/7/6/3/3/7 3 3,Z,0.6428571428571428571428571429,1.75,SLEEP,0,7,0,1E+16
7/7/5/5/7/6/3/7/6 3 3,X,-0.7,1.125,SLEEP,0,7,0,1E+16
7/7/5/5/7/6/3/7/5 3 3,Z,0.5,0.625,SLEEP,0,7,0,1E+16
7/7/5/5/7/6/3/7/3 3 3,Z,0.5,1.125,SLEEP,0,7,0,1E+16
7/7/5/5/7/6/7/2/7 3 3,Z,0.5,0.75,SLEEP,0,7,0,1E+16
7/7/5/5/7/6/7/6/6 3 3,Z,0.5,2.375,SLEEP,0,7,0,1E+16
7/7/5/5/7/6/7/6/5 3 3,Z,0.5,1.125,SLEEP,0,7,0,1E+16
7/7/5/5/7/6/7/6/3 3 3,Z,0.5,1.125,SLEEP,0,7,0,1E+16
7/7/5/5/7/6/7/5/6 3 3,Z,0.5,1.125,SLEEP,0,7,0,1E+16
7/7/5/5/7/6/7/5/5 3 3,Z,0.5,0.625,SLEEP,0,7,0,1E+16
7/7/5/5/7/6/7/5/3 3 3,Z,0.5,1.125,SLEEP,0,7,0,1E+16
7/7/5/5/7/6/7/3/6 3 3,Z,0.6428571428571428571428571429,1.625,SLEEP,0,7,0,1E+16
7/7/5/5/7/6/7/3/5 3 3,Z,0.6428571428571428571428571429,1.125,SLEEP,0,7,0,1E+16
7/7/5/5/7/6/7/3/3 3 3,Z,0.6428571428571428571428571429,1.125,SLEEP,0,7,0,1E+16
7/7/5/5/7/6/7/7/4 3 3,Z,0.5,1.125,SLEEP,0,7,0,1E+16
7/7/5/5/7/6/7/7/2 3 3,Z,0.5,0.5,SLEEP,0,7,0,1E+16
7/7/5/5/7/6/7/7/1 3 3,Z,0.5,0.75,SLEEP,0,7,0,1E+16
7/7/5/5/7/5/2/7/7 3 3,X,0,0.625,SLEEP,0,7,0,1E+16
7/7/5/5/7/5/6/6/7 3 3,X,0.5,1.125,SLEEP,0,7,0,1E+16
7/7/5/5/7/5/6/5/7 3 3,X,0.5,1,SLEEP,0,7,0,1E+16
7/7/5/5/7/5/6/3/7 3 3,X,0.5,1,SLEEP,0,7,0,1E+16
7/7/5/5/7/5/6/7/6 3 3,X,0.3,1.5,SLEEP,0,7,0,1E+16
7/7/5/5/7/5/6/7/5 3 3,X,0.5,0.375,SLEEP,0,7,0,1E+16
7/7/5/5/7/5/6/7/3 3 3,X,0.7,1.125,SLEEP,0,7,0,1E+16
7/7/5/5/7/5/5/6/7 3 3,Z,0.5,0.625,SLEEP,0,7,0,1E+16
7/7/5/5/7/5/5/5/7 3 3,X,0,0.75,SLEEP,0,7,0,1E+16
7/7/5/5/7/5/5/3/7 3 3,Z,-0.5,1.125,SLEEP,0,7,0,1E+16
7/7/5/5/7/5/5/7/6 3 3,X,-0.1333333333333333333333333333,0.5,SLEEP,0,7,0,1E+16
7/7/5/5/7/5/5/7/5 3 3,X,0,0.75,SLEEP,0,7,0,1E+16
7/7/5/5/7/5/5/7/3 3 3,X,0.1333333333333333333333333333,0.5,SLEEP,0,7,0,1E+16
7/7/5/5/7/5/3/6/7 3 3,X,-0.5,1.125,SLEEP,0,7,0,1E+16
7/7/5/5/7/5/3/5/7 3 3,X,-0.5,0.75,SLEEP,0,7,0,1E+16
7/7/5/5/7/5/3/3/7 3 3,X,-0.5,0.625,SLEEP,0,7,0,1E+16
7/7/5/5/7/5/3/7/6 3 3,X,-0.7,1,SLEEP,0,7,0,1E+16
7/7/5/5/7/5/3/7/5 3 3,X,-0.5,0.875,SLEEP,0,7,0,1E+16
7/7/5/5/7/5/3/7/3 3 3,X,-0.3,2,SLEEP,0,7,0,1E+16
7/7/5/5/7/5/7/2/7 3 3,X,0,0.625,SLEEP,0,7,0,1E+16
7/7/5/5/7/5/7/6/6 3 3,Z,0.5,1.5,SLEEP,0,7,0,1E+16
7/7/5/5/7/5/7/6/5 3 3,Z,0.5,1.125,SLEEP,0,7,0,1E+16
7/7/5/5/7/5/7/6/3 3 3,Z,0.5,1,SLEEP,0,7,0,1E+16
7/7/5/5/7/5/7/5/6 3 3,X,-0.1666666666666666666666666667,1,SLEEP,0,7,0,1E+16
7/7/5/5/7/5/7/5/5 3 3,X,0,1.125,SLEEP,0,7,0,1E+16
7/7/5/5/7/5/7/5/3 3 3,X,0.1666666666666666666666666667,1,SLEEP,0,7,0,1E+16
7/7/5/5/7/5/7/3/6 3 3,Z,-0.5,1.125,SLEEP,0,7,0,1E+16
7/7/5/5/7/5/7/3/5 3 3,Z,-0.5,0.625,SLEEP,0,7,0,1E+16
7/7/5/5/7/5/7/3/3 3 3,Z,-0.5,1.375,SLEEP,0,7,0,1E+16
7/7/5/5/7/5/7/7/4 3 3,X,-0.1666666666666666666666666667,0.375,SLEEP,0,7,0,1E+16
7/7/5/5/7/5/7/7/2 3 3,X,0,1,SLEEP,0,7,0,1E+16
7/7/5/5/7/5/7/7/1 3 3,X,0.1666666666666666666666666667,0.375,SLEEP,0,7,0,1E+16
7/7/5/5/7/3/2/7/7 3 3,Z,-0.5,0.75,SLEEP,0,7,0,1E+16
7/7/5/5/7/3/6/6/7 3 3,Z,-0.6428571428571428571428571429,1.875,SLEEP,0,7,0,1E+16
7/7/5/5/7/3/6/5/7 3 3,Z,-0.5,1,SLEEP,0,7,0,1E+16
7/7/5/5/7/3/6/3/7 3 3,X,0.5,1.625,SLEEP,0,7,0,1E+16
7/7/5/5/7/3/6/7/6 3 3,Z,-0.5,0.75,SLEEP,0,7,0,1E+16
7/7/5/5/7/3/6/7/5 3 3,Z,-0.5,0.75,SLEEP,0,7,0,1E+16
7/7/5/5/7/3/6/7/3 3 3,X,0.7,0.875,SLEEP,0,7,0,1E+16
7/7/5/5/7/3/5/6/7 3 3,Z,-0.6428571428571428571428571429,2.125,SLEEP,0,7,0,1E+16
7/7/5/5/7/3/5/5/7 3 3,Z,-0.5,0.75,SLEEP,0,7,0,1E+16
7/7/5/5/7/3/5/3/7 3 3,Z,-0.5,0.75,SLEEP,0,7,0,1E+16
7/7/5/5/7/3/5/7/6 3 3,Z,-0.5,1,SLEEP,0,7,0,1E+16
7/7/5/5/7/3/5/7/5 3 3,Z,-0.5,0.75,SLEEP,0,7,0,1E+16
7/7/5/5/7/3/5/7/3 3 3,Z,-0.5,1.25,SLEEP,0,7,0,1E+16
7/7/5/5/7/3/3/6/7 3 3,Z,-0.6428571428571428571428571429,1.75,SLEEP,0,7,0,1E+16
7/7/5/5/7/3/3/5/7 3 3,Z,-0.5,1.125,SLEEP,0,7,0,1E+16
7/7/5/5/7/3/3/3/7 3 3,X,-0.5,1.125,SLEEP,0,7,0,1E+16
7/7/5/5/7/3/3/7/6 3 3,X,-0.7,0.75,SLEEP,0,7,0,1E+16
7/7/5/5/7/3/3/7/5 3 3,Z,-0.5,0.75,SLEEP,0,7,0,1E+16
7/7/5/5/7/3/3/7/3 3 3,Z,-0.5,1.125,SLEEP,0,7,0,1E+16
7/7/5/5/7/3/7/2/7 3 3,Z,-0.5,1,SLEEP,0,7,0,1E+16
7/7/5/5/7/3/7/6/6 3 3,Z,-0.6428571428571428571428571429,1.625,SLEEP,0,7,0,1E+16
7/7/5/5/7/3/7/6/5 3 3,Z,-0.6428571428571428571428571429,2,SLEEP,0,7,0,1E+16
7/7/5/5/7/3/7/6/3 3 3,Z,-0.6428571428571428571428571429,1.125,SLEEP,0,7,0,1E+16
7/7/5/5/7/3/7/5/6 3 3,Z,-0.5,1.125,SLEEP,0,7,0,1E+16
7/7/5/5/7/3/7/5/5 3 3,Z,-0.5,0.625,SLEEP,0,7,0,1E+16
7/7/5/5/7/3/7/5/3 3 3,Z,-0.5,1.5,SLEEP,0,7,0,1E+16
7/7/5/5/7/3/7/3/6 3 3,Z,-0.5,1.125,SLEEP,0,7,0,1E+16
7/7/5/5/7/3/7/3/5 3 3,Z,-0.5,0.75,SLEEP,0,7,0,1E+16
7/7/5/5/7/3/7/3/3 3 3,Z,-0.5,1,SLEEP,0,7,0,1E+16
7/7/5/5/7/3/7/7/4 3 3,Z,-0.5,0.75,SLEEP,0,7,0,1E+16
7/7/5/5/7/3/7/7/2 3 3,Z,-0.5,0.375,SLEEP,0,7,0,1E+16
7/7/5/5/7/3/7/7/1 3 3,Z,-0.5,1.125,SLEEP,0,7,0,1E+16
7/7/5/5/7/7/2/6/7 3 3,Z,0.5,0.75,SLEEP,0,7,0,1E+16
7/7/5/5/7/7/2/5/7 3 3,X,0,0.5,SLEEP,0,7,0,1E+16
7/7/5/5/7/7/2/3/7 3 3,Z,-0.5,1,SLEEP,0,7,0,1E+16
7/7/5/5/7/7/2/7/6 3 3,X,-0.4,1.125,SLEEP,0,7,0,1E+16
7/7/5/5/7/7/2/7/5 3 3,X,0,0.5,SLEEP,0,7,0,1E+16
7/7/5/5/7/7/2/7/3 3 3,X,0.4,1.125,SLEEP,0,7,0,1E+16
7/7/5/5/7/7/6/2/7 3 3,X,0.5,1,SLEEP,0,7,0,1E+16
7/7/5/5/7/7/6/6/6 3 3,Z,0.5,1.5,SLEEP,0,7,0,1E+16
7/7/5/5/7/7/6/6/5 3 3,X,0.5,1,SLEEP,0,7,0,1E+16
7/7/5/5/7/7/6/6/3 3 3,X,0.75,1.125,SLEEP,0,7,0,1E+16
