pos,cog_axis,cog_value,unity_time,unity_state,unity_av,unity_mav,unity_lv,unity_mlv
4/5/3/7/7/7/7/5/7 3 3,X,2.0952380952380952380952380952,0.40625,PLANE,0.6463653,7,0.4851677,1E+16
6/1/3/7/7/7/7/5/7 3 3,Z,-2,0.75,BLOCK,0.7003682,7,0.4364332,1E+16
6/5/3/7/7/7/7/1/7 3 3,Z,-2,0.375,BLOCK,0.2640019,7,0.422139,1E+16
4/5/3/7/7/7/7/3/7 3 3,X,2.0952380952380952380952380952,0.375,PLANE,0.6864998,7,0.5248138,1E+16
6/1/3/7/7/7/7/3/7 3 3,Z,-1.894736842105263157894736842,0.6875,BLOCK,0.6264991,7,0.4212824,1E+16
4/5/3/7/7/7/7/7/6 3 3,X,2,0.375,PLANE,0.2006332,7,0.3451622,1E+16
6/1/3/7/7/7/7/7/6 3 3,Z,-2,0.71875,BLOCK,0.544365,7,0.4121488,1E+16
4/5/3/7/7/7/7/7/5 3 3,X,2.0952380952380952380952380952,0.375,PLANE,0.9113529,7,0.5227599,1E+16
6/1/3/7/7/7/7/7/5 3 3,Z,-2,0.71875,BLOCK,0.740629,7,0.5665579,1E+16
4/5/3/7/7/7/7/7/3 3 3,X,2.1904761904761904761904761904,0.375,PLANE,0.3631674,7,0.2715484,1E+16
6/1/3/7/7/7/7/7/3 3 3,Z,-2,0.71875,BLOCK,0.5591388,7,0.4858887,1E+16
4/5/7/2/7/7/7/7/7 3 3,X,2,0.875,PLANE,0.1590019,7,0.1587317,1E+16
6/1/7/2/7/7/7/7/7 3 3,Z,-2,0.46875,BLOCK,0.1803653,7,0.1973014,1E+16
4/5/7/6/6/7/7/7/7 3 3,X,1.9047619047619047619047619048,0.875,PLANE,0.3356814,7,0.2764231,1E+16
6/1/7/6/6/7/7/7/7 3 3,Z,-2.1052631578947368421052631578,0.4375,BLOCK,0.4808056,7,0.3671923,1E+16
6/5/7/4/6/7/7/7/7 3 3,Z,2,0.625,BLOCK,0.7867541,7,0.6061908,1E+16
6/5/7/6/4/7/7/7/7 3 3,X,2,0.46875,BLOCK,0.5942985,7,0.5228306,1E+16
4/5/7/6/5/7/7/7/7 3 3,X,2,0.875,PLANE,0.4068201,7,0.3155299,1E+16
6/1/7/6/5/7/7/7/7 3 3,Z,-2.1052631578947368421052631578,0.375,BLOCK,0.7820386,7,0.6073256,1E+16
6/5/7/4/5/7/7/7/7 3 3,Z,2,0.625,BLOCK,0.9767519,7,0.4934486,1E+16
6/5/7/6/1/7/7/7/7 3 3,X,-2,0.375,BLOCK,0.7805779,7,1.029682,1E+16
4/5/7/6/3/7/7/7/7 3 3,X,2.0952380952380952380952380952,0.65625,PLANE,0.590928,7,0.3907917,1E+16
6/1/7/6/3/7/7/7/7 3 3,Z,-2.1052631578947368421052631578,0.40625,BLOCK,0.602969,7,0.6170254,1E+16
6/5/7/4/3/7/7/7/7 3 3,Z,2,0.65625,BLOCK,0.6479455,7,0.5790699,1E+16
4/5/7/6/7/6/7/7/7 3 3,X,2,0.84375,PLANE,0.5712174,7,0.2737732,1E+16
6/1/7/6/7/6/7/7/7 3 3,Z,-2.2105263157894736842105263158,0.40625,BLOCK,0.8430049,7,0.3976297,1E+16
6/5/7/4/7/6/7/7/7 3 3,Z,1.8571428571428571428571428572,0.625,BLOCK,0.5507318,7,0.4426906,1E+16
6/5/7/6/7/4/7/7/7 3 3,Z,2,0.40625,BLOCK,0.6402825,7,0.7966588,1E+16
4/5/7/6/7/5/7/7/7 3 3,X,2,0.84375,PLANE,0.2549619,7,0.2209754,1E+16
6/1/7/6/7/5/7/7/7 3 3,Z,-2.1052631578947368421052631578,0.40625,BLOCK,0.6338317,7,0.5181912,1E+16
6/5/7/4/7/5/7/7/7 3 3,Z,2,0.65625,BLOCK,0.455634,7,0.3942486,1E+16
6/5/7/6/7/1/7/7/7 3 3,Z,-2,0.34375,BLOCK,1.174878,7,0.8191263,1E+16
4/5/7/6/7/3/7/7/7 3 3,X,2,0.84375,PLANE,0.2011399,7,0.1602437,1E+16
6/1/7/6/7/3/7/7/7 3 3,Z,-2,0.4375,BLOCK,1.304583,7,0.6280396,1E+16
6/5/7/4/7/3/7/7/7 3 3,Z,2.1428571428571428571428571428,0.40625,BLOCK,0.5990776,7,0.6988813,1E+16
4/5/7/6/7/7/6/7/7 3 3,X,1.9047619047619047619047619048,0.84375,PLANE,0.4812036,7,0.3717615,1E+16
6/1/7/6/7/7/6/7/7 3 3,Z,-2.1052631578947368421052631578,0.375,BLOCK,0.1792414,7,0.617206,1E+16
6/5/7/4/7/7/6/7/7 3 3,Z,2,0.625,BLOCK,0.7049178,7,0.5824085,1E+16
6/5/7/6/7/7/4/7/7 3 3,X,2,0.4375,BLOCK,0.3693044,7,0.6480362,1E+16
4/5/7/6/7/7/5/7/7 3 3,X,2,0.84375,PLANE,0.5227853,7,0.3246795,1E+16
6/1/7/6/7/7/5/7/7 3 3,Z,-2.1052631578947368421052631578,0.40625,BLOCK,0.6399875,7,0.6280704,1E+16
6/5/7/4/7/7/5/7/7 3 3,Z,2,0.625,BLOCK,0.7134693,7,0.5270682,1E+16
6/5/7/6/7/7/1/7/7 3 3,X,-2,0.40625,BLOCK,0.2250492,7,0.3257753,1E+16
4/5/7/6/7/7/3/7/7 3 3,X,2.0952380952380952380952380952,0.8125,PLANE,0.5109503,7,0.333555,1E+16
6/1/7/6/7/7/3/7/7 3 3,Z,-2.1052631578947368421052631578,0.375,BLOCK,0.8304241,7,0.4736839,1E+16
6/5/7/4/7/7/3/7/7 3 3,Z,2,0.59375,BLOCK,0.6489849,7,0.592734,1E+16
4/5/7/6/7/7/7/6/7 3 3,X,2,0.84375,PLANE,0.4004329,7,0.2373414,1E+16
6/1/7/6/7/7/7/6/7 3 3,Z,-2.2105263157894736842105263158,0.375,BLOCK,1.34514,7,0.3874816,1E+16
6/5/7/4/7/7/7/6/7 3 3,Z,1.8571428571428571428571428572,0.65625,BLOCK,0.9542288,7,0.6841984,1E+16
6/5/7/6/7/7/7/4/7 3 3,Z,2,0.375,BLOCK,0.1934736,7,0.393991,1E+16
4/5/7/6/7/7/7/5/7 3 3,X,2,0.84375,PLANE,0.2484785,7,0.1870094,1E+16
6/1/7/6/7/7/7/5/7 3 3,Z,-2.1052631578947368421052631578,0.4375,BLOCK,0.5065121,7,0.5967594,1E+16
6/5/7/4/7/7/7/5/7 3 3,Z,2,0.625,BLOCK,0.6622375,7,0.580495,1E+16
6/5/7/6/7/7/7/1/7 3 3,Z,-2,0.375,BLOCK,0.3721883,7,0.3892384,1E+16
4/5/7/6/7/7/7/3/7 3 3,X,2,0.84375,PLANE,0.3507919,7,0.2850969,1E+16
6/1/7/6/7/7/7/3/7 3 3,Z,-2,0.40625,BLOCK,0.7544383,7,0.4861755,1E+16
6/5/7/4/7/7/7/3/7 3 3,Z,2.1428571428571428571428571428,0.5625,BLOCK,0.5666968,7,0.6770703,1E+16
4/5/7/6/7/7/7/7/6 3 3,X,1.9047619047619047619047619048,0.875,PLANE,0.3367195,7,0.1700842,1E+16
6/1/7/6/7/7/7/7/6 3 3,Z,-2.1052631578947368421052631578,0.40625,BLOCK,0.2791565,7,0.414331,1E+16
6/5/7/4/7/7/7/7/6 3 3,Z,2,0.5625,BLOCK,0.6865877,7,0.6447402,1E+16
4/5/7/6/7/7/7/7/5 3 3,X,2,0.84375,PLANE,0.2895113,7,0.2101043,1E+16
6/1/7/6/7/7/7/7/5 3 3,Z,-2.1052631578947368421052631578,0.4375,BLOCK,0.4310279,7,0.4024585,1E+16
6/5/7/4/7/7/7/7/5 3 3,Z,2,0.625,BLOCK,0.6177559,7,0.6329089,1E+16
4/5/7/6/7/7/7/7/3 3 3,X,2.0952380952380952380952380952,0.8125,PLANE,0.5286491,7,0.4004489,1E+16
6/1/7/6/7/7/7/7/3 3 3,Z,-2.1052631578947368421052631578,0.375,BLOCK,0.7908107,7,0.4474448,1E+16
6/5/7/4/7/7/7/7/3 3 3,Z,2,0.5625,BLOCK,0.784802,7,0.6620141,1E+16
4/5/7/5/6/7/7/7/7 3 3,X,1.9047619047619047619047619048,0.875,PLANE,0.4627908,7,0.368075,1E+16
6/1/7/5/6/7/7/7/7 3 3,Z,-2,0.78125,BLOCK,0.4578373,7,0.262753,1E+16
6/5/7/1/6/7/7/7/7 3 3,Z,-2,0.59375,BLOCK,0.4985173,7,0.4933173,1E+16
6/5/7/5/4/7/7/7/7 3 3,X,2,0.46875,BLOCK,0.5740805,7,0.5792813,1E+16
4/5/7/5/5/7/7/7/7 3 3,X,2,0.84375,PLANE,0.2958623,7,0.1935593,1E+16
6/1/7/5/5/7/7/7/7 3 3,Z,-2,0.78125,BLOCK,0.6267889,7,0.3464114,1E+16
6/5/7/1/5/7/7/7/7 3 3,Z,-2,0.625,BLOCK,0.6457742,7,0.4862987,1E+16
6/5/7/5/1/7/7/7/7 3 3,X,-2,0.34375,BLOCK,0.8417432,7,0.9954671,1E+16
4/5/7/5/3/7/7/7/7 3 3,X,2.0952380952380952380952380952,0.59375,PLANE,0.7785363,7,0.3752811,1E+16
6/1/7/5/3/7/7/7/7 3 3,Z,-2,0.78125,BLOCK,0.6371161,7,0.441252,1E+16
6/5/7/1/3/7/7/7/7 3 3,Z,-2,0.6875,BLOCK,0.4443502,7,0.7584414,1E+16
4/5/7/5/7/6/7/7/7 3 3,X,2,0.8125,PLANE,0.5207648,7,0.3049506,1E+16
6/1/7/5/7/6/7/7/7 3 3,Z,-2.1052631578947368421052631578,0.625,BLOCK,0.6436371,7,0.5737724,1E+16
6/5/7/1/7/6/7/7/7 3 3,Z,-2.1428571428571428571428571428,0.40625,BLOCK,0.6109698,7,0.7780232,1E+16
6/5/7/5/7/4/7/7/7 3 3,Z,2,0.4375,BLOCK,0.7415006,7,0.7999077,1E+16
4/5/7/5/7/5/7/7/7 3 3,X,2,0.875,PLANE,0.5060075,7,0.3876886,1E+16
6/1/7/5/7/5/7/7/7 3 3,Z,-2,0.71875,BLOCK,0.5576331,7,0.5411775,1E+16
6/5/7/1/7/5/7/7/7 3 3,Z,-2,0.625,BLOCK,0.6371505,7,0.4058134,1E+16
6/5/7/5/7/1/7/7/7 3 3,Z,-2,0.4375,BLOCK,1.2668,7,0.6622697,1E+16
4/5/7/5/7/3/7/7/7 3 3,X,2,0.8125,PLANE,0.3717527,7,0.2870598,1E+16
6/1/7/5/7/3/7/7/7 3 3,Z,-1.8947368421052631578947368422,0.78125,BLOCK,0.5241559,7,0.2926108,1E+16
6/5/7/1/7/3/7/7/7 3 3,Z,-1.8571428571428571428571428572,0.65625,BLOCK,0.5957183,7,0.4924474,1E+16
4/5/7/5/7/7/6/7/7 3 3,X,1.9047619047619047619047619048,0.875,PLANE,0.4851744,7,0.4215176,1E+16
6/1/7/5/7/7/6/7/7 3 3,Z,-2,0.6875,BLOCK,0.6360599,7,0.4111561,1E+16
6/5/7/1/7/7/6/7/7 3 3,Z,-2,0.625,BLOCK,0.6636298,7,0.5537978,1E+16
6/5/7/5/7/7/4/7/7 3 3,X,2,0.4375,BLOCK,0.444263,7,0.7055956,1E+16
4/5/7/5/7/7/5/7/7 3 3,X,2,0.8125,PLANE,0.5120198,7,0.4009516,1E+16
6/1/7/5/7/7/5/7/7 3 3,Z,-2,0.71875,BLOCK,0.6984854,7,0.3820697,1E+16
6/5/7/1/7/7/5/7/7 3 3,Z,-2,0.625,BLOCK,0.8236453,7,0.5379435,1E+16
6/5/7/5/7/7/1/7/7 3 3,X,-2,0.34375,BLOCK,0.4902151,7,0.4900549,1E+16
4/5/7/5/7/7/3/7/7 3 3,X,2.0952380952380952380952380952,0.8125,PLANE,0.5092292,7,0.33492,1E+16
6/1/7/5/7/7/3/7/7 3 3,Z,-2,0.75,BLOCK,0.5699159,7,0.4958756,1E+16
6/5/7/1/7/7/3/7/7 3 3,Z,-2,0.625,BLOCK,0.6844489,7,0.4994159,1E+16
4/5/7/5/7/7/7/6/7 3 3,X,2,0.84375,PLANE,0.5613576,7,0.3741855,1E+16
6/1/7/5/7/7/7/6/7 3 3,Z,-2.1052631578947368421052631578,0.65625,BLOCK,0.7189314,7,0.4901936,1E+16
6/5/7/1/7/7/7/6/7 3 3,Z,-2.1428571428571428571428571428,0.5625,BLOCK,0.7661088,7,0.5843189,1E+16
6/5/7/5/7/7/3/6/7 3 3,X,0.55,300.0313,TIMEOUT,0.1437435,7,0.09003415,1E+16
6/5/7/5/7/7/7/4/7 3 3,Z,2,0.375,BLOCK,0.1827702,7,0.4475283,1E+16
4/5/7/5/7/7/7/5/7 3 3,X,2,0.84375,PLANE,0.4043496,7,0.2821934,1E+16
6/1/7/5/7/7/7/5/7 3 3,Z,-2,0.71875,BLOCK,0.7375717,7,0.4066817,1E+16
6/5/7/1/7/7/7/5/7 3 3,Z,-2,0.59375,BLOCK,0.7867389,7,0.6161209,1E+16
6/5/7/5/7/7/7/1/7 3 3,Z,-2,0.375,BLOCK,0.1937317,7,0.4228278,1E+16
4/5/7/5/7/7/7/3/7 3 3,X,2,0.84375,PLANE,0.2650544,7,0.1785012,1E+16
6/1/7/5/7/7/7/3/7 3 3,Z,-1.8947368421052631578947368422,0.78125,BLOCK,0.3602065,7,0.2653815,1E+16
6/5/7/1/7/7/7/3/7 3 3,Z,-1.8571428571428571428571428572,0.625,BLOCK,0.5803568,7,0.5828958,1E+16
4/5/7/5/7/7/7/7/6 3 3,X,1.9047619047619047619047619048,0.875,PLANE,0.4809913,7,0.3557277,1E+16
6/1/7/5/7/7/7/7/6 3 3,Z,-2,0.75,BLOCK,0.7294337,7,0.4404704,1E+16
6/5/7/1/7/7/7/7/6 3 3,Z,-2,0.5625,BLOCK,0.6915748,7,0.6847569,1E+16
4/5/7/5/7/7/7/7/5 3 3,X,2,0.8125,PLANE,0.4938155,7,0.3657009,1E+16
6/1/7/5/7/7/7/7/5 3 3,Z,-2,0.71875,BLOCK,0.581939,7,0.4197245,1E+16
6/5/7/1/7/7/7/7/5 3 3,Z,-2,0.59375,BLOCK,0.7905526,7,0.6151612,1E+16
4/5/7/5/7/7/7/7/3 3 3,X,2.0952380952380952380952380952,0.78125,PLANE,0.4974879,7,0.3724856,1E+16
6/1/7/5/7/7/7/7/3 3 3,Z,-2,0.65625,BLOCK,0.6463222,7,0.3488667,1E+16
6/5/7/1/7/7/7/7/3 3 3,Z,-2,0.59375,BLOCK,0.9773061,7,0.62402,1E+16
4/5/7/3/6/7/7/7/7 3 3,X,1.9047619047619047619047619048,0.875,PLANE,0.3392836,7,0.2615536,1E+16
6/1/7/3/6/7/7/7/7 3 3,Z,-1.8947368421052631578947368422,0.78125,BLOCK,0.6510215,7,0.3282841,1E+16
6/5/7/3/4/7/7/7/7 3 3,X,2,0.4375,BLOCK,0.6394084,7,0.5313371,1E+16
4/5/7/3/5/7/7/7/7 3 3,X,2,0.875,PLANE,0.1891702,7,0.2287264,1E+16
6/1/7/3/5/7/7/7/7 3 3,Z,-1.8947368421052631578947368422,0.8125,BLOCK,0.4246803,7,0.4185069,1E+16
6/5/7/3/1/7/7/7/7 3 3,X,-2,0.375,BLOCK,0.921651,7,0.8811126,1E+16
4/5/7/3/3/7/7/7/7 3 3,X,2.0952380952380952380952380952,0.65625,PLANE,0.1491217,7,0.1505699,1E+16
6/1/7/3/3/7/7/7/7 3 3,Z,-1.8947368421052631578947368422,0.75,BLOCK,0.5900457,7,0.3120374,1E+16
4/5/7/3/7/6/7/7/7 3 3,X,2,0.84375,PLANE,0.2651551,7,0.1906653,1E+16
6/1/7/3/7/6/7/7/7 3 3,Z,-2,0.71875,BLOCK,0.2762327,7,0.3012739,1E+16
6/5/7/3/7/4/7/7/7 3 3,Z,2,0.375,BLOCK,0.7500541,7,0.6270957,1E+16
4/5/7/3/7/5/7/7/7 3 3,X,2,0.84375,PLANE,0.2798061,7,0.1948766,1E+16
6/1/7/3/7/5/7/7/7 3 3,Z,-1.8947368421052631578947368422,0.78125,BLOCK,0.531368,7,0.2729136,1E+16
6/5/7/3/7/1/7/7/7 3 3,Z,-2,0.4375,BLOCK,0.7414198,7,0.7194517,1E+16
4/5/7/3/7/3/7/7/7 3 3,X,2,0.875,PLANE,0.3503489,7,0.263584,1E+16
6/1/7/3/7/3/7/7/7 3 3,Z,-1.7894736842105263157894736842,0.8125,BLOCK,0.5499762,7,0.3995813,1E+16
4/5/7/3/7/7/6/7/7 3 3,X,1.9047619047619047619047619048,0.875,PLANE,0.2251584,7,0.2421538,1E+16
6/1/7/3/7/7/6/7/7 3 3,Z,-1.8947368421052631578947368422,0.75,BLOCK,0.5099723,7,0.2811252,1E+16
6/5/7/3/7/7/4/7/7 3 3,X,2,0.40625,BLOCK,0.3074129,7,0.5722582,1E+16
4/5/7/3/7/7/5/7/7 3 3,X,2,0.84375,PLANE,0.5068333,7,0.3249189,1E+16
6/1/7/3/7/7/5/7/7 3 3,Z,-1.8947368421052631578947368422,0.75,BLOCK,0.559815,7,0.3026737,1E+16
6/5/7/3/7/7/1/7/7 3 3,X,-2,0.34375,BLOCK,0.4316196,7,0.5919969,1E+16
4/5/7/3/7/7/3/7/7 3 3,X,2.0952380952380952380952380952,0.8125,PLANE,0.3160131,7,0.2061263,1E+16
6/1/7/3/7/7/3/7/7 3 3,Z,-1.8947368421052631578947368422,0.78125,BLOCK,0.4134207,7,0.3205876,1E+16
4/5/7/3/7/7/7/6/7 3 3,X,2,0.84375,PLANE,0.5083303,7,0.3701333,1E+16
6/1/7/3/7/7/7/6/7 3 3,Z,-2,0.71875,BLOCK,0.8139088,7,0.5642172,1E+16
6/5/7/3/7/7/7/4/7 3 3,Z,2,0.375,BLOCK,0.3128624,7,0.3675322,1E+16
4/5/7/3/7/7/7/5/7 3 3,X,2,0.8125,PLANE,0.442307,7,0.3351271,1E+16
6/1/7/3/7/7/7/5/7 3 3,Z,-1.8947368421052631578947368422,0.75,BLOCK,0.4856561,7,0.3393942,1E+16
6/5/7/3/7/7/7/1/7 3 3,Z,-2,0.40625,BLOCK,0.1492276,7,0.3641632,1E+16
4/5/7/3/7/7/7/3/7 3 3,X,2,0.84375,PLANE,0.3633635,7,0.2599428,1E+16
6/1/7/3/7/7/7/3/7 3 3,Z,-1.7894736842105263157894736842,0.75,BLOCK,0.5307767,7,0.3322115,1E+16
4/5/7/3/7/7/7/7/6 3 3,X,1.9047619047619047619047619048,0.875,PLANE,0.1621294,7,0.1614536,1E+16
6/1/7/3/7/7/7/7/6 3 3,Z,-1.8947368421052631578947368422,0.71875,BLOCK,0.4188929,7,0.3707345,1E+16
4/5/7/3/7/7/7/7/5 3 3,X,2,0.84375,PLANE,0.1999942,7,0.1650842,1E+16
6/1/7/3/7/7/7/7/5 3 3,Z,-1.8947368421052631578947368422,0.75,BLOCK,0.5038593,7,0.273416,1E+16
4/5/7/3/7/7/7/7/3 3 3,X,2.0952380952380952380952380952,0.78125,PLANE,0.3413207,7,0.2577372,1E+16
6/1/7/3/7/7/7/7/3 3 3,Z,-1.8947368421052631578947368422,0.75,BLOCK,0.5435688,7,0.3341219,1E+16
6/5/7/3/7/7/7/6/3 3 3,Z,-0.5769230769230769230769230769,300.0313,TIMEOUT,0.1020821,7,0.08807246,1E+16
4/5/7/7/2/7/7/7/7 3 3,X,2,0.6875,PLANE,0.5245014,7,0.4394998,1E+16
6/1/7/7/2/7/7/7/7 3 3,Z,-2,0.75,BLOCK,0.5608152,7,0.417783,1E+16
4/5/7/7/6/6/7/7/7 3 3,X,1.9047619047619047619047619048,0.875,PLANE,0.2100853,7,0.15344,1E+16
6/1/7/7/6/6/7/7/7 3 3,Z,-2.1052631578947368421052631578,0.6875,BLOCK,0.4812416,7,0.5095137,1E+16
6/5/7/7/4/6/7/7/7 3 3,X,2,0.5,BLOCK,0.603832,7,0.5689751,1E+16
6/5/7/7/6/4/7/7/7 3 3,Z,2,0.4375,BLOCK,0.7223653,7,0.7745089,1E+16
4/5/7/7/6/5/7/7/7 3 3,X,1.9047619047619047619047619048,0.875,PLANE,0.1479201,7,0.1056198,1E+16
6/1/7/7/6/5/7/7/7 3 3,Z,-2,0.75,BLOCK,0.5722232,7,0.4672712,1E+16
6/5/7/7/4/5/7/7/7 3 3,X,2,0.5,BLOCK,0.8499026,7,0.6160079,1E+16
6/5/7/7/6/1/7/7/7 3 3,Z,-2,0.4375,BLOCK,0.5699502,7,0.7301455,1E+16
4/5/7/7/6/3/7/7/7 3 3,X,1.9047619047619047619047619048,0.875,PLANE,0.2491848,7,0.1742891,1E+16
6/1/7/7/6/3/7/7/7 3 3,Z,-1.8947368421052631578947368422,0.78125,BLOCK,0.6587206,7,0.3503498,1E+16
6/5/7/7/4/3/7/7/7 3 3,X,2,0.5,BLOCK,0.5134366,7,0.6801394,1E+16
6/5/7/7/6/3/7/3/7 3 3,X,0.5,300.0313,TIMEOUT,0.1231879,7,0.0857629,1E+16
4/5/7/7/6/7/6/7/7 3 3,X,1.8095238095238095238095238096,0.875,PLANE,0.3178549,7,0.2751004,1E+16
6/1/7/7/6/7/6/7/7 3 3,Z,-2,0.71875,BLOCK,0.6219811,7,0.1935749,1E+16
6/5/7/7/4/7/6/7/7 3 3,X,1.8181818181818181818181818182,0.53125,BLOCK,0.7577965,7,0.5530466,1E+16
6/5/7/7/6/7/4/7/7 3 3,X,2,0.40625,BLOCK,0.7512627,7,0.6795872,1E+16
4/5/7/7/6/7/5/7/7 3 3,X,1.9047619047619047619047619048,0.875,PLANE,0.5366419,7,0.3099435,1E+16
6/1/7/7/6/7/5/7/7 3 3,Z,-2,0.75,BLOCK,0.6426293,7,0.3834304,1E+16
6/5/7/7/4/7/5/7/7 3 3,X,2,0.53125,BLOCK,0.6534178,7,0.6906574,1E+16
6/5/7/7/6/7/1/7/7 3 3,X,-2,0.375,BLOCK,0.450913,7,0.4705247,1E+16
4/5/7/7/6/7/3/7/7 3 3,X,2,0.84375,PLANE,0.3418702,7,0.223502,1E+16
6/1/7/7/6/7/3/7/7 3 3,Z,-2,0.75,BLOCK,0.7198955,7,0.5414388,1E+16
6/5/7/7/4/7/3/7/7 3 3,X,2.1818181818181818181818181818,0.375,BLOCK,0.6134084,7,0.6855353,1E+16
4/5/7/7/6/7/7/6/7 3 3,X,1.9047619047619047619047619048,0.875,PLANE,0.3264415,7,0.2009974,1E+16
6/1/7/7/6/7/7/6/7 3 3,Z,-2.1052631578947368421052631578,0.71875,BLOCK,0.5325918,7,0.4090274,1E+16
6/5/7/7/4/7/7/6/7 3 3,X,2,0.5,BLOCK,0.6312095,7,0.7194642,1E+16
6/5/7/7/6/7/7/4/7 3 3,Z,2,0.40625,BLOCK,0.2101678,7,0.4468766,1E+16
4/5/7/7/6/7/7/5/7 3 3,X,1.9047619047619047619047619048,0.84375,PLANE,0.2385281,7,0.177918,1E+16
6/1/7/7/6/7/7/5/7 3 3,Z,-2,0.71875,BLOCK,0.5861142,7,0.3138366,1E+16
6/5/7/7/4/7/7/5/7 3 3,X,2,0.46875,BLOCK,0.7926878,7,0.6858769,1E+16
6/5/7/7/6/7/5/5/7 3 3,X,0.5,300.0313,TIMEOUT,0.1099814,7,0.08569275,1E+16
6/5/7/7/6/7/7/1/7 3 3,Z,-2,0.375,BLOCK,0.215215,7,0.4381385,1E+16
4/5/7/7/6/7/7/3/7 3 3,X,1.9047619047619047619047619048,0.875,PLANE,0.3940019,7,0.2483302,1E+16
6/1/7/7/6/7/7/3/7 3 3,Z,-1.8947368421052631578947368422,0.78125,BLOCK,0.5067684,7,0.410542,1E+16
6/5/7/7/4/7/7/3/7 3 3,X,2,0.5,BLOCK,0.4115266,7,0.5354533,1E+16
4/5/7/7/6/7/7/7/6 3 3,X,1.8095238095238095238095238096,0.84375,PLANE,0.4635643,7,0.3406689,1E+16
6/1/7/7/6/7/7/7/6 3 3,Z,-2,0.71875,BLOCK,0.7919914,7,0.3180445,1E+16
6/5/7/7/4/7/7/7/6 3 3,X,1.8181818181818181818181818182,0.5,BLOCK,0.8309236,7,0.5498195,1E+16
4/5/7/7/6/7/7/7/5 3 3,X,1.9047619047619047619047619048,0.875,PLANE,0.1978822,7,0.1604971,1E+16
6/1/7/7/6/7/7/7/5 3 3,Z,-2,0.75,BLOCK,0.5498999,7,0.4285864,1E+16
6/5/7/7/4/7/7/7/5 3 3,X,2,0.46875,BLOCK,0.6019931,7,0.6401135,1E+16
4/5/7/7/6/7/7/7/3 3 3,X,2,0.8125,PLANE,0.4439096,7,0.3233084,1E+16
6/1/7/7/6/7/7/7/3 3 3,Z,-2,0.6875,BLOCK,0.7127926,7,0.468805,1E+16
6/5/7/7/4/7/7/7/3 3 3,X,2.1818181818181818181818181818,0.4375,BLOCK,0.6243202,7,0.6953008,1E+16
4/5/7/7/5/6/7/7/7 3 3,X,2,0.84375,PLANE,0.55235,7,0.2714412,1E+16
6/1/7/7/5/6/7/7/7 3 3,Z,-2.1052631578947368421052631578,0.59375,BLOCK,0.7041215,7,0.4418115,1E+16
6/5/7/7/1/6/7/7/7 3 3,X,-2,0.40625,BLOCK,0.3563272,7,0.5700886,1E+16
6/5/7/7/5/4/7/7/7 3 3,Z,2,0.4375,BLOCK,0.581578,7,0.7543914,1E+16
4/5/7/7/5/5/7/7/7 3 3,X,2,0.84375,PLANE,0.5207484,7,0.292116,1E+16
6/1/7/7/5/5/7/7/7 3 3,Z,-2,0.71875,BLOCK,0.7166478,7,0.4933489,1E+16
6/5/7/7/1/5/7/7/7 3 3,X,-2,0.34375,BLOCK,0.4876204,7,0.6982623,1E+16
6/5/7/7/5/1/7/7/7 3 3,Z,-2,0.4375,BLOCK,0.7038664,7,0.6780909,1E+16
4/5/7/7/5/3/7/7/7 3 3,X,2,0.84375,PLANE,0.4742259,7,0.4055029,1E+16
6/1/7/7/5/3/7/7/7 3 3,Z,-1.8947368421052631578947368422,0.71875,BLOCK,0.6839379,7,0.3274713,1E+16
6/5/7/7/1/3/7/7/7 3 3,X,-2,0.40625,BLOCK,0.2649503,7,0.5337102,1E+16
6/5/7/7/5/3/7/7/6 3 3,Z,-0.5,300.0313,TIMEOUT,0.1070332,7,0.07338239,1E+16
4/5/7/7/5/7/6/7/7 3 3,X,1.9047619047619047619047619048,0.84375,PLANE,0.4853391,7,0.3636952,1E+16
6/1/7/7/5/7/6/7/7 3 3,Z,-2,0.71875,BLOCK,0.6267177,7,0.2550596,1E+16
6/5/7/7/1/7/6/7/7 3 3,X,-2.1818181818181818181818181818,0.34375,BLOCK,0.1730352,7,0.4467823,1E+16
6/5/7/7/5/7/4/7/7 3 3,X,2,0.40625,BLOCK,0.3683503,7,0.6291872,1E+16
4/5/7/7/5/7/5/7/7 3 3,X,2,0.84375,PLANE,0.4782284,7,0.345469,1E+16
6/1/7/7/5/7/5/7/7 3 3,Z,-2,0.75,BLOCK,0.5684425,7,0.411879,1E+16
6/5/7/7/1/7/5/7/7 3 3,X,-2,0.375,BLOCK,0.4708378,7,0.4885616,1E+16
6/5/7/7/5/7/1/7/7 3 3,X,-2,0.40625,BLOCK,0.2330683,7,0.2876324,1E+16
4/5/7/7/5/7/3/7/7 3 3,X,2.0952380952380952380952380952,0.8125,PLANE,0.3755113,7,0.2626809,1E+16
6/1/7/7/5/7/3/7/7 3 3,Z,-2,0.71875,BLOCK,0.5104682,7,0.4063367,1E+16
6/5/7/7/1/7/3/7/7 3 3,X,-1.8181818181818181818181818182,0.375,BLOCK,0.1484012,7,0.795311,1E+16
4/5/7/7/5/7/7/6/7 3 3,X,2,0.84375,PLANE,0.3499418,7,0.2477162,1E+16
6/1/7/7/5/7/7/6/7 3 3,Z,-2.1052631578947368421052631578,0.75,BLOCK,0.3494654,7,0.2685112,1E+16
6/5/7/7/1/7/7/6/7 3 3,X,-2,0.375,BLOCK,0.436786,7,0.5958856,1E+16
